,id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_casa,precio_m2_sector_departamento,tiene_comparables_cercanos,tipo_propiedad_departamento,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
105,MLC-4078123744,1.0,0.0,1,0,True,4093.8,4093.8,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,0.0,0,0.0,0.0,1.0,1.0,14.0,6324.0,3.0,4.0,4.0,3689.0,1875.0,97.53025843982572,470000.0,1,7791.327913279132,8055.555555555556,True,True,False,False,1,0.8443271767810027
106,MLC-2041066075,2.0,1.0,2,14,True,4859.9,4859.9,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,1.0,0.0,1,0.0,0.0,1.0,1.0,6.0,6282.0,3.0,4.0,4.0,12506.0,6078.0,99.99999999999994,700000.0,4,7791.327913279132,10817.941952506597,True,True,False,False,0,1.0
107,MLC-4111974740,2.0,0.0,2,10,True,781.1,781.1,5.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,62.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,500000.0,1,7791.327913279132,9594.298245614034,True,True,False,False,0,0.967741935483871
108,MLC-4071297554,1.0,0.0,1,4,True,944.2,944.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,40.0,0,0.0,0.0,1.0,0.0,1.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,360000.0,1,7791.327913279132,9375.0,True,True,False,False,0,1.0
109,MLC-4134828362,1.0,1.0,2,1,True,584.9,584.9,5.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,62.0,57.0,0.0,60.0,1,0.0,0.0,1.0,1.0,12.0,4644.0,1.0,4.0,3.0,2739.0,1645.0,100.00000000000004,590000.0,2,7791.327913279132,10767.20037127277,True,True,False,False,0,1.087719298245614
110,MLC-1986997867,1.0,1.0,1,1,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,46.0,46.0,0.0,65.0,0,0.0,0.0,1.0,1.0,18.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,440000.0,1,7791.327913279132,11082.923212820999,True,True,False,False,0,1.0
111,MLC-3882970254,2.0,1.0,2,30,True,671.9,671.9,5.0,5.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,5.0,0.0,82.0,72.0,0.0,130.0,1,0.0,0.0,1.0,1.0,2.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,600000.0,1,7791.327913279132,10527.704485488128,True,True,False,False,0,1.1388888888888888
112,MLC-4047671032,1.0,1.0,1,10,True,731.3,731.3,5.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,32.0,37.9,1.0,70.0,1,0.0,0.0,1.0,1.0,12.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,360000.0,1,7791.327913279132,10000.0,True,True,False,False,1,0.8443271767810027
113,MLC-4135275668,2.0,1.0,2,10,True,4010.9,4010.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,57.0,0.0,72.0,1,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,500000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.0526315789473684
114,MLC-4120777792,2.0,0.0,3,13,True,987.5,987.5,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,61.0,0.0,95.0,1,0.0,0.0,1.0,1.0,20.0,5941.0,2.0,4.0,4.0,3137.0,1891.0,99.99999999999999,530000.0,2,7791.327913279132,10204.081632653062,True,True,False,False,0,1.0655737704918034
115,MLC-4093496412,1.0,0.0,1,1,True,721.9,721.9,5.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,37.9,0.0,30.0,0,0.0,0.0,0.0,1.0,3.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,360000.0,1,7791.327913279132,10991.172371070155,True,True,False,False,0,0.8443271767810027
116,MLC-2004394191,2.0,1.0,2,5,True,2744.4,2744.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,50.0,0,0.0,0.0,0.0,0.0,1.0,5901.0,2.0,4.0,4.0,3835.0,2050.0,58.617333955047656,410000.0,4,7791.327913279132,8618.209350747682,True,True,False,False,0,1.0
117,MLC-2025074969,1.0,0.0,1,0,True,1406.3,1406.3,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,32.0,37.9,0.0,40.0,0,0.0,0.0,1.0,1.0,17.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,380000.0,3,7791.327913279132,11111.111111111111,True,True,False,False,0,0.8443271767810027
118,MLC-2025074595,1.0,1.0,1,0,True,1406.3,1406.3,5.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,41.0,39.0,1.0,80.0,0,0.0,0.0,1.0,1.0,16.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,480000.0,3,7791.327913279132,11081.87134502924,True,True,False,False,0,1.0512820512820513
119,MLC-1990065701,1.0,0.0,1,3,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,36.0,1.0,70.0,0,0.0,0.0,1.0,1.0,13.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,430000.0,1,7791.327913279132,11073.253833049403,True,True,False,False,0,1.1111111111111112
120,MLC-1975373267,1.0,1.0,3,5,True,4372.6,4372.6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,500000.0,0,7791.327913279132,8310.60606060606,True,True,False,False,0,1.0
121,MLC-4134715540,2.0,1.0,2,15,True,3653.3,3653.3,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,75.0,1.0,200.0,1,0.0,0.0,1.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,800000.0,1,7791.327913279132,11428.57142857143,True,True,False,False,0,1.2666666666666666
122,MLC-4128098112,2.0,1.0,2,20,True,775.2,775.2,5.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,72.0,68.0,1.0,75.0,1,0.0,0.0,1.0,1.0,15.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,630000.0,1,7791.327913279132,10222.222222222223,True,True,False,False,0,1.0588235294117647
123,MLC-4054602120,2.0,1.0,2,9,True,782.1,782.1,5.0,5.0,3.0,2.0,2.0,3.0,5.0,1.0,0.0,5.0,0.0,62.0,59.0,0.0,90.0,0,0.0,0.0,1.0,1.0,13.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,650000.0,1,7791.327913279132,10727.272727272728,True,True,False,False,0,1.0508474576271187
124,MLC-4084876278,1.0,0.0,1,1,False,1789.9,1789.9,5.0,1.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,34.0,33.0,0.0,48.0,0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,480000.0,3,7791.327913279132,12142.857142857143,True,True,False,False,1,1.0303030303030303
125,MLC-1997618501,2.0,1.0,2,2,True,1939.5,1939.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,58.7,0.0,100.0,0,0.0,0.0,0.0,1.0,17.0,6019.0,3.0,4.0,4.0,4332.0,2303.0,55.039223570176596,700000.0,4,7791.327913279132,11535.618279569891,True,True,False,False,0,1.020442930153322
126,MLC-4109145746,1.0,1.0,1,15,True,1930.8,1930.8,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,0.0,40.0,0,0.0,0.0,0.0,0.0,1.0,6388.0,4.0,4.0,4.0,5415.0,2892.0,99.99999999999999,370000.0,4,7791.327913279132,8571.42857142857,True,True,False,False,0,1.125
127,MLC-4084968174,1.0,1.0,2,10,True,583.5,583.5,5.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0.0,65.0,1,0.0,0.0,1.0,1.0,11.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,550000.0,2,7791.327913279132,10518.575851393189,True,True,False,False,1,1.1111111111111112
128,MLC-4093525378,2.0,1.0,2,15,False,460.8,460.8,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,55.0,55.0,0.0,90.0,1,0.0,0.0,0.0,1.0,13.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,560000.0,1,7791.327913279132,10374.269005847953,True,True,False,False,0,1.0
129,MLC-2011912663,2.0,2.0,2,10,True,2750.5,2750.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,1.0,200.0,1,1.0,0.0,1.0,1.0,3.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,1300000.0,2,7791.327913279132,10714.285714285714,True,True,False,False,0,1.0
130,MLC-4073509312,1.0,1.0,1,10,True,1200.9,1200.9,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,38.0,36.0,1.0,62.0,1,1.0,0.0,1.0,1.0,12.0,6741.0,4.0,4.0,4.0,1295.0,716.0,36.99002340181459,440000.0,2,7791.327913279132,11909.090909090908,True,True,False,False,0,1.0555555555555556
131,MLC-4064405316,2.0,0.0,2,3,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,52.0,0.0,90.0,0,0.0,0.0,1.0,0.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,580000.0,1,7791.327913279132,11073.253833049403,True,True,False,False,0,1.1346153846153846
132,MLC-4087330338,1.0,0.0,1,3,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.9,0.0,60.0,0,0.0,0.0,0.0,0.0,9.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,500000.0,1,7791.327913279132,11073.253833049403,True,True,False,False,1,0.8443271767810027
133,MLC-4160976616,1.0,0.0,1,0,False,810.0,810.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,35.0,33.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,4.0,4.0,1656.0,1111.0,99.99999999999999,400000.0,1,7791.327913279132,10705.615300405692,True,True,False,False,0,1.0606060606060606
134,MLC-4146278104,1.0,1.0,1,10,True,3180.7,3180.7,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,50.0,0,0.0,0.0,1.0,1.0,7.0,6441.0,4.0,4.0,4.0,887.0,463.0,99.66005616536954,360000.0,0,7791.327913279132,10555.555555555555,True,True,False,False,0,1.032258064516129
135,MLC-4155690248,2.0,1.0,2,28,True,204.8,204.8,5.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,56.0,56.0,0.0,75.0,0,1.0,0.0,1.0,1.0,11.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,500000.0,1,7791.327913279132,11242.603550295857,True,True,False,False,0,1.0
136,MLC-2045836437,1.0,1.0,2,16,False,1741.4,1741.4,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,0.0,50.0,1,0.0,0.0,1.0,1.0,1.0,5924.0,2.0,4.0,4.0,3532.0,1915.0,99.99999999999997,400000.0,3,7791.327913279132,10526.315789473685,True,True,False,False,0,1.0
137,MLC-2044099183,1.0,1.0,1,6,False,3179.1,3179.1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,50.0,0,0.0,0.0,1.0,1.0,9.0,6441.0,4.0,4.0,4.0,887.0,463.0,99.66005616536954,370000.0,0,7791.327913279132,10555.555555555555,True,True,False,False,0,1.0333333333333334
138,MLC-2044149071,1.0,0.0,1,2,False,1455.6,1455.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,42.0,1,1.0,0.0,1.0,1.0,1.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,400000.0,2,7791.327913279132,10362.51003785706,True,True,False,False,0,1.0526315789473684
140,MLC-4016770246,1.0,0.0,2,6,True,1436.2,1436.2,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,45.0,43.0,0.0,85.0,0,0.0,0.0,1.0,1.0,5.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,3,7791.327913279132,10750.0,True,True,False,False,0,1.0465116279069768
141,MLC-1975401723,2.0,1.0,2,4,True,963.2,963.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,0.0,0.0,0,0.0,0.0,1.0,1.0,6.0,4889.0,1.0,4.0,3.0,6948.0,3534.0,56.36092741949685,520000.0,1,7791.327913279132,9387.5,True,True,False,False,0,1.065217391304348
142,MLC-4126580098,2.0,1.0,3,10,True,4026.9,4026.9,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,80.0,1.0,120.0,1,1.0,0.0,1.0,1.0,14.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,750000.0,1,7791.327913279132,10655.737704918032,True,True,False,False,0,1.05
143,MLC-1975402833,2.0,1.0,2,5,True,1618.1,1618.1,5.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,59.9,58.7,0.0,70.0,0,0.0,0.0,1.0,1.0,7.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,680000.0,3,7791.327913279132,11339.285714285714,True,True,False,False,1,1.020442930153322
144,MLC-4016768334,2.0,1.0,2,0,True,528.0,528.0,5.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,1.0,100.0,1,0.0,0.0,1.0,0.0,10.0,5332.0,1.0,4.0,4.0,4499.0,2404.0,99.99999999999996,620000.0,2,7791.327913279132,10869.565217391304,True,True,False,False,0,1.0
145,MLC-1975367195,2.0,1.0,2,3,True,2995.5,2995.5,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,59.0,59.0,2.0,110.0,0,1.0,0.0,1.0,1.0,1.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,600000.0,1,7791.327913279132,9276.401564537158,True,True,False,False,0,1.0
146,MLC-4130599436,2.0,1.0,2,3,True,3000.5,3000.5,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,62.0,59.0,1.0,100.0,0,1.0,0.0,1.0,1.0,6.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,550000.0,1,7791.327913279132,9466.321501468612,True,True,False,False,0,1.0508474576271187
148,MLC-4105684404,1.0,1.0,1,7,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,50.0,0,0.0,0.0,1.0,1.0,1.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,450000.0,1,7791.327913279132,9322.033898305084,True,True,False,False,0,1.1142857142857143
149,MLC-4143957948,2.0,1.0,2,4,True,1044.8,1044.8,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.0,110.0,0,0.0,0.0,1.0,1.0,14.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,580000.0,2,7791.327913279132,10000.0,True,True,False,False,0,1.0833333333333333
150,MLC-4152849396,1.0,0.0,1,8,True,975.0,975.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,40.0,38.0,0.0,55.0,0,0.0,0.0,1.0,1.0,4.0,5492.0,1.0,4.0,4.0,2073.0,1418.0,100.00000000000001,400000.0,1,7791.327913279132,9652.093596059112,True,True,False,False,0,1.0526315789473684
151,MLC-4155490452,2.0,2.0,3,0,True,3653.3,3653.3,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,107.0,1.0,250.0,1,0.0,0.0,1.0,1.0,4.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,1100000.0,1,7791.327913279132,11428.57142857143,True,True,False,False,0,1.308411214953271
152,MLC-4145401604,1.0,0.0,1,15,True,497.5,497.5,5.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,5.0,0.0,33.0,33.0,0.0,50.0,0,0.0,0.0,1.0,1.0,12.0,6318.0,3.0,4.0,4.0,1035.0,677.0,100.00000000000001,380000.0,1,7791.327913279132,10181.818181818182,True,True,False,False,0,1.0
153,MLC-4152847244,2.0,1.0,2,13,True,2566.4,2566.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,45.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,6304.0,3.0,4.0,4.0,4026.0,2134.0,100.00000000000003,580000.0,4,7791.327913279132,10026.385224274407,True,True,False,False,0,1.0666666666666667
154,MLC-4159977818,1.0,1.0,2,1,True,4934.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,63.0,0.0,0.0,1,0.0,0.0,1.0,0.0,5.0,6409.0,4.0,4.0,4.0,6576.0,3080.0,94.31011496083683,580000.0,0,7791.327913279132,9137.931034482759,True,True,False,False,0,0.9523809523809523
155,MLC-4096442028,1.0,1.0,1,7,True,532.1,532.1,5.0,5.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,36.0,36.0,1.0,65.0,1,0.0,0.0,1.0,1.0,1.0,6636.0,4.0,4.0,4.0,2317.0,1552.0,99.99999999999994,420000.0,1,7791.327913279132,10446.42857142857,True,True,False,False,0,1.0
156,MLC-4021112726,2.0,0.0,2,2,False,1420.2,1420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,58.7,0.0,0.0,0,0.0,0.0,1.0,1.0,13.0,6691.0,4.0,4.0,4.0,2810.0,1764.0,99.99999999999997,540000.0,3,7791.327913279132,10925.925925925925,True,True,False,False,0,1.020442930153322
157,MLC-1949789219,1.0,0.0,2,3,False,1395.6,1395.6,5.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,60.0,60.0,0.0,70.0,0,0.0,0.0,0.0,0.0,1.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,500000.0,3,7791.327913279132,10857.142857142857,True,True,False,False,0,1.0
158,MLC-2016092561,2.0,1.0,2,9,False,1162.2,1162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,1.0,0.0,1,0.0,0.0,1.0,1.0,4.0,6382.0,3.0,4.0,4.0,2472.0,1579.0,44.747797054366714,570000.0,3,7791.327913279132,10686.015831134566,True,True,False,False,0,1.04
159,MLC-4144854036,2.0,0.0,3,30,True,1138.5,1138.5,5.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,80.0,80.0,0.0,40.0,0,0.0,0.0,1.0,0.0,5.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,720000.0,1,7791.327913279132,10562.180579216354,True,True,False,False,0,1.0
160,MLC-4134818570,2.0,1.0,2,12,True,1309.6,1309.6,5.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,80.0,1,0.0,0.0,1.0,1.0,13.0,6279.0,3.0,4.0,4.0,2598.0,1648.0,99.99999999999997,480000.0,2,7791.327913279132,10038.746274828856,True,True,False,False,0,1.0
161,MLC-2017195069,1.0,1.0,1,2,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,37.0,34.0,0.0,55.0,1,1.0,0.0,1.0,1.0,13.0,5455.0,1.0,4.0,4.0,10400.0,5578.0,70.00755326012411,410000.0,1,7791.327913279132,9322.033898305084,True,True,False,False,0,1.088235294117647
162,MLC-4134649888,1.0,0.0,1,16,True,768.8,768.8,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,0.0,50.0,1,0.0,0.0,1.0,1.0,7.0,3967.0,1.0,3.0,3.0,2152.0,1148.0,50.505791961990965,390000.0,1,7791.327913279132,10000.0,True,True,False,False,0,1.0
163,MLC-4143962060,1.0,1.0,1,6,True,1842.3,1842.3,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,4687.0,1.0,4.0,3.0,2156.0,1177.0,57.92632032698844,400000.0,3,7791.327913279132,11000.0,True,True,False,False,0,1.05
164,MLC-3927263446,2.0,1.0,2,15,True,1930.8,1930.8,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,56.0,0.0,75.0,1,0.0,0.0,1.0,1.0,1.0,6388.0,4.0,4.0,4.0,5415.0,2892.0,99.99999999999999,480000.0,4,7791.327913279132,9250.0,True,True,False,False,0,1.0714285714285714
165,MLC-4111972958,2.0,1.0,2,10,True,3913.2,3913.2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,76.0,0.0,150.0,1,0.0,0.0,1.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,670000.0,1,7791.327913279132,10655.737704918032,True,True,False,False,0,1.0526315789473684
166,MLC-4045541560,2.0,1.0,2,4,False,3935.7,3935.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,1.0,0.0,0,0.0,0.0,0.0,1.0,5.0,6684.0,4.0,4.0,4.0,6833.0,3079.0,90.5171296845883,700000.0,1,7791.327913279132,10192.307692307691,True,True,False,False,0,1.2295081967213115
