id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,pob_rsh_uv,hog_uv,p_urbano,precio_clp,costo_total_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-4075824760,1.0,0,1,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,32.0,32.0,0.0,45000.0,0.0,0.0,0.0,1.0,1.0,18.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,400000.0,445000.0,2,12972.222222222223,True,False,False,0,1.0
MLC-4075824046,2.0,1,2,15,True,1362.0,1362.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,64.0,64.0,1.0,180000.0,0.0,0.0,0.0,1.0,1.0,5.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,500000.0,680000.0,4,11818.181818181818,True,False,False,0,1.0
MLC-4077952772,2.0,1,3,18,False,1375.8,4901.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,78.0,0.0,170000.0,1.0,1.0,0.0,1.0,1.0,7.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,700000.0,870000.0,3,11417.257070445252,True,False,True,0,1.0769230769230769
MLC-2076410437,2.0,1,2,5,True,1004.6,1004.6,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,55.0,1.0,80000.0,0.0,0.0,0.0,1.0,0.0,1.0,6178.0,3.0,2620.0,1658.0,100.0,560000.0,640000.0,2,12361.111111111111,True,False,False,0,1.0
MLC-4079516038,1.0,0,2,20,True,1361.5,1361.5,5.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,50.0,50.0,0.0,60000.0,0.0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,2810.0,1764.0,100.0,420000.0,480000.0,4,12222.222222222223,True,False,False,0,1.0
MLC-4080595282,2.0,1,2,6,True,3913.1,3913.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50.0,0.0,80000.0,0.0,1.0,0.0,1.0,1.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,680000.0,4,12379.006913890635,True,False,False,1,1.1
MLC-4080756542,2.0,1,3,0,False,5621.8,5621.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,90.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,3.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,600000.0,650000.0,4,9538.461538461539,True,False,False,0,0.9444444444444444
MLC-4213385152,2.0,1,2,14,True,890.7,5034.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,9.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,520000.0,590000.0,0,10454.545454545454,True,False,True,0,1.0392156862745099
MLC-4143486206,1.0,0,3,20,True,1671.7,1671.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,4.0,6304.0,3.0,4026.0,2134.0,100.0,420000.0,460000.0,1,10333.333333333334,True,False,False,0,1.0204081632653061
MLC-4213161998,2.0,1,3,11,True,4359.0,3313.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,75.0,1.0,130000.0,1.0,1.0,0.0,1.0,1.0,7.0,5535.0,3.0,1600.0,768.0,9.03186513678773,650000.0,780000.0,4,10400.0,True,True,False,0,1.0
MLC-4081559568,1.0,1,3,5,True,4968.4,9135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,380000.0,380000.0,0,11400.0,False,False,True,0,1.0555555555555556
MLC-4081561288,1.0,1,2,0,False,2699.8,4994.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5535.0,3.0,1600.0,768.0,9.03186513678773,500000.0,500000.0,1,9521.853146853147,True,True,False,0,1.0
MLC-2074062101,2.0,1,3,10,True,4047.6,4047.6,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,70.0,70.0,1.0,150000.0,1.0,1.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,700000.0,850000.0,4,12295.081967213115,True,False,False,0,1.0
MLC-4082800490,1.0,1,2,0,True,5167.9,5167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,52.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6409.0,4.0,6576.0,3080.0,94.3101149608368,470000.0,470000.0,0,9523.809523809523,True,False,False,0,0.9217557251908397
MLC-4212547066,1.0,1,2,1,True,375.2,375.2,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,47.0,47.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5332.0,1.0,4499.0,2404.0,100.0,585000.0,585000.0,2,12178.387650085764,True,False,False,0,1.0
MLC-4084729028,2.0,0,2,15,True,712.8,13019.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,3.0,5915.0,3.0,2441.0,1406.0,100.0,360000.0,390000.0,4,11400.0,False,True,False,0,1.0
MLC-4084850040,1.0,1,3,6,False,7067.6,5527.7,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,54.0,0.0,50000.0,1.0,0.0,0.0,0.0,0.0,3.0,6375.0,4.0,4591.0,2555.0,80.1239481965662,450000.0,500000.0,1,9400.0,True,True,False,0,1.0
MLC-2072645401,3.0,1,3,0,False,1477.6,1477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,107.0,1.0,200000.0,0.0,0.0,0.0,1.0,1.0,7.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,1100000.0,1300000.0,4,11711.711711711712,True,False,False,0,1.0186915887850467
MLC-4084873232,1.0,2,2,66,True,2922.5,2922.5,5.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,89.0,87.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,5.0,5901.0,2.0,3835.0,2050.0,58.6173339550477,750000.0,765000.0,4,6000.0,True,False,False,1,1.0229885057471264
MLC-4084874680,2.0,1,3,2,True,716.1,716.1,5.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,89.0,85.0,0.0,100000.0,0.0,0.0,0.0,1.0,1.0,16.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,800000.0,900000.0,2,12550.256208119827,True,False,False,0,1.0470588235294118
MLC-4209026452,2.0,1,2,5,True,1536.1,1536.1,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,49.1,47.0,1.0,120000.0,0.0,0.0,0.0,1.0,1.0,14.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,625000.0,745000.0,4,12714.285714285714,True,False,False,0,1.04468085106383
MLC-4084964726,2.0,1,2,1,True,733.8,733.8,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,57.0,51.0,0.0,85000.0,1.0,0.0,0.0,1.0,1.0,14.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,700000.0,785000.0,2,12625.0,True,False,False,0,1.1176470588235294
MLC-4084964238,1.0,1,1,10,True,775.2,775.2,5.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,35.0,35.0,1.0,80000.0,0.0,0.0,0.0,1.0,0.0,6.0,3967.0,1.0,2152.0,1148.0,50.505791961991,420000.0,500000.0,2,11181.818181818182,True,False,False,0,1.0
MLC-4084968174,1.0,1,2,10,True,583.5,583.5,5.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0.0,65000.0,1.0,0.0,0.0,1.0,1.0,11.0,5332.0,1.0,4499.0,2404.0,100.0,550000.0,615000.0,2,10727.272727272728,True,False,False,1,1.1111111111111112
MLC-4084968792,1.0,1,1,10,True,1653.0,4644.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,50000.0,1.0,0.0,0.0,1.0,1.0,2.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,500000.0,550000.0,3,11400.0,True,False,True,1,1.0
MLC-4085043006,2.0,1,3,0,True,7550.3,10931.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,82.3,0.0,40000.0,1.0,0.0,0.0,0.0,1.0,6.0,4426.0,2.0,23629.0,10635.0,64.8623594811321,540000.0,580000.0,0,10185.185185185184,True,False,True,0,0.9902794653705954
MLC-4085045740,1.0,1,2,6,True,654.3,654.3,5.0,3.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,42.0,42.0,1.0,80000.0,0.0,0.0,0.0,0.0,1.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,500000.0,580000.0,2,12250.0,True,False,False,0,1.0
MLC-4085046436,1.0,0,1,30,True,333.2,333.2,5.0,2.0,3.0,2.0,1.0,2.0,5.0,3.0,0.0,3.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3511.0,1.0,1254.0,785.0,100.0,470000.0,470000.0,2,11048.387096774193,True,False,False,1,1.0
MLC-4085053868,2.0,1,3,6,True,4934.0,4934.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,63.0,0.0,65000.0,0.0,0.0,0.0,1.0,1.0,1.0,6409.0,4.0,6576.0,3080.0,94.3101149608368,550000.0,615000.0,0,9314.713064713065,True,False,False,0,1.0476190476190477
MLC-2072644961,2.0,1,2,0,True,1362.0,1362.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,64.0,64.0,0.0,180000.0,0.0,0.0,0.0,1.0,0.0,8.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,500000.0,680000.0,4,11818.181818181818,True,False,False,0,1.0
MLC-4211819720,2.0,2,3,0,False,5291.2,9445.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,700000.0,700000.0,0,10620.192307692309,True,False,True,1,1.0
MLC-4085083096,2.0,1,3,4,True,4884.8,8890.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,55.0,0.0,60000.0,0.0,0.0,0.0,1.0,0.0,5.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,600000.0,660000.0,0,9100.0,True,False,True,1,1.1090909090909091
MLC-4085335290,2.0,1,2,7,False,2315.5,2315.5,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,54.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,9.0,6019.0,3.0,4332.0,2303.0,55.0392235701766,500000.0,550000.0,4,9883.647798742139,True,False,False,0,1.0
MLC-4085329884,1.0,0,2,5,True,2744.4,2744.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,49.0,0.0,45000.0,0.0,0.0,0.0,1.0,0.0,2.0,5901.0,2.0,3835.0,2050.0,58.6173339550477,400000.0,445000.0,4,10121.951219512195,True,False,False,0,1.0408163265306123
MLC-4085334230,1.0,1,1,3,False,1399.5,1399.5,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,1.0,40000.0,0.0,0.0,0.0,1.0,1.0,12.0,6691.0,4.0,2810.0,1764.0,100.0,450000.0,490000.0,4,12508.273579702152,True,False,False,0,1.0
MLC-4087965572,1.0,0,2,20,True,1932.2,1932.2,5.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,65000.0,0.0,1.0,0.0,1.0,1.0,11.0,5666.0,2.0,2051.0,1108.0,100.0,380000.0,445000.0,4,11326.530612244898,True,False,False,0,1.0526315789473684
MLC-4085329010,1.0,1,2,15,True,3935.4,3935.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,630000.0,630000.0,4,12579.787981891292,True,False,False,0,1.0714285714285714
MLC-4087076614,2.0,1,2,10,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,64.6,0.0,120000.0,0.0,1.0,0.0,0.0,0.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,610000.0,730000.0,3,11481.481481481482,True,False,True,0,1.08359133126935
MLC-4087330338,1.0,0,1,3,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,9.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,500000.0,560000.0,2,12753.289705882353,True,False,False,1,0.8776595744680851
MLC-4212323290,1.0,0,2,2,True,688.4,4578.7,5.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,75000.0,1.0,1.0,0.0,1.0,1.0,13.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,500000.0,575000.0,0,12300.506939198696,True,False,True,0,1.0
MLC-4087788310,1.0,0,1,6,True,1437.0,1437.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,37.6,0.0,35000.0,0.0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,2810.0,1764.0,100.0,360000.0,395000.0,4,12400.0,True,False,False,0,0.8776595744680851
MLC-4088005124,2.0,1,2,5,False,5263.4,9399.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,550000.0,550000.0,0,11365.079365079366,True,False,True,1,0.6191950464396285
MLC-4087916784,1.0,0,1,4,False,923.7,923.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.6,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,6178.0,3.0,2620.0,1658.0,100.0,420000.0,460000.0,2,12361.111111111111,True,False,False,1,0.7978723404255319
MLC-2074065427,2.0,1,2,0,True,865.5,865.5,5.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,52.0,49.0,1.0,100000.0,0.0,0.0,0.0,1.0,1.0,4.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,650000.0,750000.0,2,12826.08695652174,True,False,False,0,1.0612244897959184
MLC-4087953352,2.0,0,2,0,True,758.0,758.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,58.2,0.0,70000.0,0.0,0.0,0.0,1.0,0.0,1.0,4644.0,1.0,2739.0,1645.0,100.0,640000.0,710000.0,2,10950.859950859951,True,False,False,0,0.979381443298969
MLC-4087955200,1.0,0,1,4,False,909.7,909.7,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,450000.0,450000.0,2,12401.055408970977,True,False,False,0,1.0638297872340425
MLC-4087955348,1.0,0,1,10,True,825.4,825.4,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,38.0,36.0,0.0,55000.0,0.0,0.0,0.0,1.0,1.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,510000.0,565000.0,2,12242.021276595744,True,False,False,1,1.0555555555555556
MLC-4088007154,1.0,2,2,5,True,983.3,12511.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5136.0,2.0,13939.0,6879.0,81.3670347779654,480000.0,480000.0,1,9160.30534351145,True,True,False,0,1.1111111111111112
MLC-4088013282,1.0,0,1,15,True,768.8,768.8,5.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,0.0,40000.0,1.0,0.0,0.0,1.0,1.0,7.0,3967.0,1.0,2152.0,1148.0,50.505791961991,350000.0,390000.0,2,11345.646437994723,True,False,False,0,1.0
MLC-4089193748,2.0,1,2,0,True,4698.8,5297.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,105.0,0.0,140000.0,0.0,1.0,0.0,1.0,0.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,950000.0,1090000.0,1,10380.952380952382,True,False,True,1,1.1428571428571428
MLC-4213159514,1.0,1,2,10,True,775.2,775.2,5.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,56.0,56.0,1.0,75000.0,0.0,0.0,0.0,1.0,1.0,15.0,3967.0,1.0,2152.0,1148.0,50.505791961991,530000.0,605000.0,2,11285.714285714286,True,False,False,0,1.0
MLC-4213161946,2.0,0,2,4,True,963.2,963.2,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,15.0,4889.0,1.0,6948.0,3534.0,56.3609274194969,460000.0,520000.0,2,10833.333333333334,True,False,False,0,1.0
MLC-4089232846,2.0,1,2,6,True,4321.9,4321.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,1.0,78000.0,0.0,0.0,0.0,0.0,0.0,1.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,750000.0,828000.0,4,10625.0,True,False,False,1,1.0
MLC-4182783528,1.0,1,3,5,True,5480.4,9297.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,53.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4426.0,2.0,23629.0,10635.0,64.8623594811321,435000.0,435000.0,0,10431.431201104464,True,False,True,0,1.0566037735849056
MLC-4091135630,1.0,1,1,9,True,4709.6,4709.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,57000.0,1.0,0.0,0.0,1.0,1.0,9.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,430000.0,487000.0,4,10582.52427184466,True,False,False,0,1.0
MLC-4091137848,2.0,1,3,18,False,1375.8,4901.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,78.0,1.0,150000.0,1.0,1.0,0.0,1.0,1.0,11.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,700000.0,850000.0,3,11417.257070445252,True,False,True,0,1.0769230769230769
MLC-4089226048,2.0,1,2,0,True,1591.2,1591.2,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,5924.0,2.0,3532.0,1915.0,100.0,850000.0,850000.0,4,11609.498680738787,True,False,False,0,1.0
MLC-4091480652,1.0,1,2,9,True,685.0,4792.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,0.0,65000.0,0.0,0.0,0.0,1.0,1.0,4.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,500000.0,565000.0,4,9941.860465116279,True,False,True,0,1.0833333333333333
MLC-4093485440,1.0,1,1,11,True,610.9,610.9,5.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,0.0,5.0,0.0,41.0,41.0,1.0,58000.0,0.0,0.0,0.0,1.0,1.0,1.0,6768.0,4.0,1656.0,1111.0,100.0,380000.0,438000.0,2,11347.549909255898,True,False,False,0,1.0
MLC-4093486888,1.0,1,1,7,True,501.8,501.8,5.0,5.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,33.0,33.0,0.0,77000.0,0.0,0.0,0.0,1.0,1.0,9.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,571027.7999999999,648027.7999999999,2,12103.775853775853,True,False,False,1,1.0
MLC-4093490448,2.0,1,3,16,True,3996.5,3996.5,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,84.0,84.0,1.0,150000.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,650000.0,800000.0,4,12295.081967213115,True,False,False,0,1.0
MLC-4093481350,3.0,1,4,25,True,853.0,853.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,1.0,260000.0,1.0,1.0,0.0,1.0,1.0,8.0,4687.0,1.0,2156.0,1177.0,57.9263203269884,1404207.0,1664207.0,2,13069.581280788178,True,False,False,0,1.0
MLC-4173029458,1.0,1,1,0,True,1675.4,1675.4,5.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,36.0,33.0,1.0,50000.0,1.0,0.0,0.0,1.0,1.0,9.0,6691.0,4.0,2810.0,1764.0,100.0,450000.0,500000.0,4,12605.263157894737,True,False,False,0,1.0909090909090908
MLC-4093516152,2.0,1,3,16,True,3996.5,3996.5,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,84.0,84.0,1.0,150000.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,850000.0,1000000.0,4,12295.081967213115,True,False,False,1,1.0
MLC-4093519692,2.0,2,2,2,True,2337.9,4967.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,64.6,1.0,115000.0,1.0,1.0,0.0,1.0,0.0,8.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,735000.0,850000.0,3,12142.857142857143,True,False,True,0,0.9922600619195047
MLC-4093520630,2.0,1,2,4,True,816.0,816.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,73.0,73.0,1.0,120000.0,0.0,0.0,0.0,1.0,1.0,6.0,5492.0,1.0,2073.0,1418.0,100.0,520000.0,640000.0,2,12500.0,True,False,False,0,1.0
MLC-4160893314,2.0,0,2,10,False,762.1,762.1,5.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,0.0,5.0,1.0,59.7,58.3,1.0,70000.0,0.0,0.0,0.0,0.0,1.0,7.0,3967.0,1.0,2152.0,1148.0,50.505791961991,450000.0,520000.0,2,11392.82321899736,True,False,False,0,1.0240137221269299
MLC-4159976700,2.0,1,3,55,False,5544.4,7064.6,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,4.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,500000.0,536000.0,1,11400.0,False,True,False,0,1.0
MLC-4093524114,1.0,1,3,0,True,4174.0,8453.8,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,0.0,50000.0,1.0,0.0,0.0,1.0,0.0,1.0,6358.0,4.0,4448.0,2458.0,54.2005929673536,500000.0,550000.0,4,9083.916083916083,True,True,False,0,1.0943396226415094
MLC-4093525378,2.0,1,2,15,False,460.8,460.8,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,55.0,55.0,0.0,90000.0,1.0,0.0,0.0,0.0,1.0,13.0,6318.0,3.0,1035.0,677.0,100.0,560000.0,650000.0,2,11718.75,True,False,False,0,1.0
MLC-4216694704,2.0,1,2,6,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,0.0,70000.0,1.0,1.0,0.0,1.0,1.0,2.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,520000.0,590000.0,4,10477.272727272728,True,False,True,0,1.0344827586206897
MLC-4093527724,1.0,1,1,20,True,1445.8,4860.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,49.0,1.0,90000.0,1.0,1.0,0.0,1.0,0.0,2.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,480000.0,570000.0,3,11326.671128466121,True,False,True,0,1.346938775510204
MLC-4093526286,1.0,0,2,0,True,1141.4,1141.4,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,1.0,5752.0,2.0,3137.0,1789.0,100.0,400000.0,450000.0,2,9572.727272727272,True,False,False,0,1.0
MLC-4161000366,1.0,1,2,5,True,1334.9,1334.9,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,65000.0,0.0,0.0,0.0,0.0,1.0,6.0,6691.0,4.0,2810.0,1764.0,100.0,545000.0,610000.0,4,12229.53216374269,True,False,False,0,1.0
MLC-4093529836,2.0,1,3,16,True,3996.5,3996.5,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,84.0,84.0,1.0,150000.0,0.0,0.0,0.0,1.0,1.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,850000.0,1000000.0,4,12295.081967213115,True,False,False,1,1.0
MLC-4241424248,1.0,1,2,2,True,747.5,747.5,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,1.0,95000.0,0.0,0.0,0.0,1.0,1.0,14.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,660000.0,755000.0,2,12753.289705882353,True,False,False,0,1.0
MLC-2070936357,1.0,1,1,11,False,933.3,933.3,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,0.0,60000.0,1.0,1.0,0.0,1.0,1.0,7.0,5941.0,2.0,3137.0,1891.0,100.0,420000.0,480000.0,2,11285.714285714286,True,False,False,0,1.170731707317073
